Record,exclude,Countytype,Age,Gender,BUS,BUS_history,EI,NascEntr,BUS_current,BRT,HPSs,RES_HPSs,ZRE_HPSs,ZHPSs,ZBRT
1252,0,3,49,0,0,-1,8,0,-1,1.75,3.846153846,0.242267456,0.387772767,0.45863825,-0.74167087
1253,0,3,44,0,0,-1,16,1,-1,2,4,0.353442855,0.565719871,0.700351958,-0.462532808
1255,0,1,49,0,0,-1,8,0,-1,2.625,3.153846154,-0.450040237,-0.720333431,-0.629073434,0.235312347
1256,0,1,46,0,0,-1,15,0,-1,3.5,4.384615385,0.755126542,1.208653913,1.304636227,1.212295564
1257,0,3,39,0,0,-1,12,0,-1,3.125,4.076923077,0.387695178,0.620544065,0.821208812,0.793588471
1258,0,1,75,1,0,-1,4,0,-1,1.625,2.923076923,-0.45683701,-0.731212332,-0.991643995,-0.881239901
1259,0,1,58,0,0,-1,11,0,-1,1,2.769230769,-0.757848263,-1.213010295,-1.233357703,-1.579085055
1260,0,2,53,0,0,-1,9,0,-1,2.125,3.307692308,-0.262057479,-0.419448636,-0.387359726,-0.322963777
1261,0,1,39,0,0,-1,4,0,-1,1.333333333,2.230769231,-1.458458668,-2.334405797,-2.079355679,-1.206900973
1262,0,1,34,0,0,-1,10,0,-1,3,3.307692308,-0.424206346,-0.678983761,-0.387359726,0.65401944
1263,0,3,34,0,0,-1,7,0,-1,3.5,4.230769231,0.498870577,0.79849117,1.062922519,1.212295564
1264,0,1,59,0,0,-1,4,0,-1,1,2,-1.518544882,-2.43057966,-2.441926241,-1.579085055
1265,0,1,31,0,0,-1,16,0,-1,2,3.923076923,0.165575817,0.265020295,0.579495104,-0.462532808
1266,0,1,45,0,0,-1,9,0,-1,2.875,2.846153846,-0.791869148,-1.267464049,-1.112500849,0.514450409
1267,0,2,62,0,0,-1,10,0,-1,3.125,3.615384615,0.122442186,0.195980699,0.096067689,0.793588471
1268,0,1,57,0,0,-1,11,0,-1,2.75,3.230769231,-0.304843953,-0.487932573,-0.50821658,0.374881378
1269,0,3,55,1,0,-1,6,0,-1,2.25,4.076923077,0.526326126,0.842436462,0.821208812,-0.183394746
1270,0,3,62,1,0,-1,15,0,-1,2.625,4.333333333,0.842475439,1.348464369,1.224064991,0.235312347
1271,0,3,31,0,0,-1,11,0,-1,1.5,2.769230769,-0.988270337,-1.581823368,-1.233357703,-1.020808932
1272,0,1,62,0,0,-1,5,0,-1,1,3.923076923,0.430134494,0.688472343,0.579495104,-1.579085055
1273,0,3,30,0,0,-1,6,0,-1,1.5,4.076923077,0.31088782,0.497606374,0.821208812,-1.020808932
1274,0,1,63,0,0,-1,8,0,-1,3.25,4.538461538,1.05405326,1.687115374,1.546349935,0.933157502
1275,0,3,57,1,0,-1,6,0,-1,3.25,3.846153846,0.312625197,0.500387216,0.45863825,0.933157502
1276,0,1,47,0,0,-1,9,0,-1,1,3.461538462,-0.159416231,-0.255161275,-0.145646019,-1.579085055
1278,0,1,49,0,0,-1,9,0,-1,1,2.769230769,-0.834655621,-1.335947986,-1.233357703,-1.579085055
1280,0,1,48,0,0,-1,24,0,-1,3.625,4.538461538,0.926040997,1.482219222,1.546349935,1.351864595
1281,0,3,53,0,0,-1, ,0,-1,2.375,2.230769231,-1.338980556,-2.143169388,-2.079355679,-0.043825715
1282,0,1,47,0,0,-1,9,0,-1,2.125,4.461538462,0.840583769,1.345436567,1.425493081,-0.322963777
1283,0,2,52,1,0,-1,5,0,-1,2,3.153846154,-0.422353249,-0.676017699,-0.629073434,-0.462532808
1284,0,1,33,0,0,-1,8,0,-1,1.75,3.692307692,-0.048125112,-0.07702895,0.216924543,-0.74167087
1285,0,1,59,0,0,-1,9,0,-1,2.5,3.076923077,-0.441621805,-0.706858908,-0.749930288,0.095743316
1286,0,3,81,1,0,-1,10,0,-1,2.5,3.461538462,0.132829434,0.212606505,-0.145646019,0.095743316
1287,0,1,82,1,0,-1,9,0,-1,2,2.076923077,-1.2432518,-1.989946148,-2.321069387,-0.462532808
1288,0,3,36,1,0,-1,16,0,-1,2.625,3,-0.712745817,-1.140819417,-0.870787141,0.235312347
1289,0,1,49,1,0,-1,5,0,-1,2.75,3.692307692,0.090505837,0.144863447,0.216924543,0.374881378
1290,0,3,70,1,0,-1,9,0,-1,2.8,2.846153846,-0.576430841,-0.922633961,-1.112500849,0.430708991
1291,0,3,32,1,0,-1,11,0,-1,2.875,3,-0.746882421,-1.19545839,-0.870787141,0.514450409
1293,0,3,29,1,0,-1,14,0,-1,3.125,4,0.227515127,0.364160221,0.700351958,0.793588471
1294,0,3,46,1,0,-1,17,0,-1,3.25,3,-0.627404308,-1.004221982,-0.870787141,0.933157502
1295,0,1,79,1,0,-1,9,0,-1,1.75,2.307692308,-1.038085022,-1.661556646,-1.958498826,-0.74167087
1296,0,3,39,0,0,-1,19,0,-1,3.375,3.307692308,-0.381535591,-0.610685044,-0.387359726,1.072726533
1297,0,3,53,1,0,-1,9,0,-1,2.5,2.461538462,-1.106126791,-1.770464154,-1.716785118,0.095743316
1298,0,3,57,0,0,-1,11,0,-1,2,3.230769231,-0.304843953,-0.487932573,-0.50821658,-0.462532808
1299,0,3,58,0,0,-1,11,0,-1,2.375,3.615384615,0.088305583,0.141341725,0.096067689,-0.043825715
1300,0,3,45,0,0,-1,5,0,-1,1,3.461538462,-0.176484532,-0.282480762,-0.145646019,-1.579085055
1301,0,1,40,0,0,-1,10,0,-1,2,3.076923077,-0.603770671,-0.966394033,-0.749930288,-0.462532808
1302,0,1,55,1,0,-1,8,0,-1,2,2.923076923,-0.627520027,-1.004407202,-0.991643995,-0.462532808
1303,0,1,34,0,0,-1,9,0,-1,2.5,3.615384615,-0.116514038,-0.186492118,0.096067689,0.095743316
1304,0,3,38,0,0,-1,8,0,-1,2.75,3.461538462,-0.236223588,-0.378098966,-0.145646019,0.374881378
1305,0,3,57,0,0,-1,9,0,-1,1.875,3.384615385,-0.150997799,-0.241686751,-0.266502872,-0.602101839
1306,0,3,52,0,0,-1,9,0,-1,1,2.846153846,-0.732130092,-1.171845845,-1.112500849,-1.579085055
1307,0,3,33,0,0,-1,13,0,-1,2.25,4.692307692,0.951874888,1.523568892,1.788063642,-0.183394746
1308,0,3,24,0,0,-1,6,0,-1,2.625,4.307692308,0.490452146,0.785016646,1.183779373,0.235312347
1309,0,1,52,0,0,-1,14,0,-1,3.125,4.230769231,0.652485293,1.044366552,1.062922519,0.793588471
1310,0,3,28,0,0,-1,8,0,-1,3.25,3.076923077,-0.706180482,-1.130310955,-0.749930288,0.933157502
1311,0,1,40,0,0,-1,4,0,-1,1,3.230769231,-0.449924517,-0.720148212,-0.50821658,-1.579085055
1312,0,1,55,0,0,-1,10,0,-1,1,3.615384615,0.06270313,0.100362495,0.096067689,-1.579085055
1313,0,3,56,0,0,-1,8,0,-1,2.875,3.615384615,0.071237281,0.114022238,0.096067689,0.514450409
1314,0,3,27,0,0,-1,18,0,-1,3.25,3.769230769,-0.02240694,-0.0358645,0.337781397,0.933157502
1315,0,3,28,0,0,-1,10,0,-1,2.875,4.230769231,0.447665672,0.716532709,1.062922519,0.514450409
1316,0,3,31,0,0,-1,18,0,-1,2.875,4.769230769,1.011729663,1.619372316,1.908920496,0.514450409
1317,0,1,52,1,0,-1,8,0,-1,1.375,1.692307692,-1.883891711,-3.015353007,-2.925353656,-1.160377963
1318,0,3,53,0,0,-1,12,0,-1,3.666666667,3.538461538,-0.031288248,-0.050079903,-0.024789165,1.398387606
1319,0,1,45,0,0,-1,9,0,-1,1.625,3.230769231,-0.407253763,-0.651849494,-0.50821658,-0.881239901
1320,0,3,41,0,0,-1,8,0,-1,4,3.769230769,0.097071172,0.155371908,0.337781397,1.770571688
1321,0,1,32,0,0,-1,7,0,-1,3.25,4.692307692,0.943340737,1.509909148,1.788063642,0.933157502
1322,0,3,56,0,0,-1,9,0,-1,2.125,3.583333333,0.039185999,0.062721026,0.045710667,-0.322963777
1323,0, ,48,0,0,-1, ,0,-1,1,1.615384615,-1.997035926,-3.196451393,-3.04621051,-1.579085055
1324,0,1,37,0,0,-1,7,0,-1,2.125,3.076923077,-0.629373124,-1.007373264,-0.749930288,-0.322963777
1325,0,1,47,0,0,-1,16,0,-1,3.625,3.692307692,0.071353,0.114207458,0.216924543,1.351864595
1326,0,1,59,0,0,-1,4,0,-1,1,3.153846154,-0.364698728,-0.583735997,-0.629073434,-1.579085055
1327,0,3,35,1,0,-1,17,0,-1,3.125,4.692307692,0.971027724,1.55422488,1.788063642,0.793588471
1328,0,3,53,0,0,-1,14,0,-1,2.375,3.307692308,-0.262057479,-0.419448636,-0.387359726,-0.043825715
1329,0,3,40,0, ,-1,4,0,-1,1.75,4.461538462,0.780844713,1.249818363,1.425493081,-0.74167087
1330,0,3,36,1,0,-1,5,0,-1,2.25,3.307692308,-0.405053509,-0.648327773,-0.387359726,-0.183394746
1331,0,3,56,0,0,-1,4,0,-1,4,3,-0.544147334,-0.870961049,-0.870787141,1.770571688
1332,0,3,42,0,0,-1,12,0,-1,2.625,4.75,1.086374554,1.738848766,1.878706283,0.235312347
1333,0,3,64,0,0,-1,8,0,-1,1.375,2.076923077,-1.39895105,-2.239158032,-2.321069387,-1.160377963
1334,0,1,61,1,0,-1,11,0,-1,3.75,4.076923077,0.577531032,0.924394923,0.821208812,1.491433626
1335,0,1,43,0,0,-1,10,0,-1,4.5,3.692307692,0.037216397,0.059568484,0.216924543,2.328847812
1336,0,3,43,0,0,-1,12,0,-1,2,3.076923077,-0.578168219,-0.925414803,-0.749930288,-0.462532808
1337,0,1,46,0,0,-1,11,0,-1,2.75,3.461538462,-0.167950381,-0.268821018,-0.145646019,0.374881378
1338,0,1,40,0,1,0,5,0, ,3.25,4.615384615,0.934690867,1.496064185,1.667206788,0.933157502
1339,0,2,41,0,0,-1,13,0,-1,3.375,3.384615385,-0.287544213,-0.460242646,-0.266502872,1.072726533
1340,0,3,66,0,0,-1,5,0,-1,1,3.692307692,0.233501867,0.373742584,0.216924543,-1.579085055
1341,0,1,41,0,0,-1,8,0,-1,2.375,2.615384615,-1.056774982,-1.691471755,-1.47507141,-0.043825715
1342,0,3,81,1,0,-1,10,0,-1,3,3.692307692,0.363598664,0.581975238,0.216924543,0.65401944
1343,0,1,73,0,0,-1,9,0,-1,3.125,3.692307692,0.293240923,0.469360788,0.216924543,0.793588471
1344,0, ,52,1,0,-1,11,0,-1,1.75,3.230769231,-0.345430172,-0.552894788,-0.50821658,-0.74167087
1346,0,3,27,1,0,-1,8,0,-1,3,2.461538462,-1.328014713,-2.125617484,-1.716785118,0.65401944
1347,0,3,62,1,0,-1,10,0,-1,1.625,4.076923077,0.586065182,0.938054666,0.821208812,-0.881239901
1348,0,3,60,1,0,-1,4,0,-1,3.625,3.076923077,-0.431003119,-0.689862663,-0.749930288,1.351864595
1350,0,1,38,1,0,-1,8,0,-1,1.25,3.153846154,-0.541831361,-0.867254108,-0.629073434,-1.299946994
1351,0,1,24,0,0,-1,4,0,-1,3,3.076923077,-0.740317085,-1.184949929,-0.749930288,0.65401944
1352,0, ,28,0,0,-1,9,0,-1,2,3.384615385,-0.398488174,-0.637819311,-0.266502872,-0.462532808
1353,0,1,45,0,0,-1,8,0,-1,3.125,2.923076923,-0.714946071,-1.144341138,-0.991643995,0.793588471
1354,0,3,47,0,0,-1,9,0,-1,3.125,3.769230769,0.148276077,0.237330369,0.337781397,0.793588471
1355,0,3,61,0,0,-1,6,0,-1,3.375,3.153846154,-0.347630426,-0.55641651,-0.629073434,1.072726533
1356,0,1,52,0,0,-1,13,0,-1,2.75,3.692307692,0.114023755,0.182506175,0.216924543,0.374881378
1357,0,3,71,0,0,-1,5,0,-1,1,2.461538462,-0.95459661,-1.527925273,-1.716785118,-1.579085055
1358,0,3,49,0,0,-1,14,0,-1,2.625,3.692307692,0.088421302,0.141526945,0.216924543,0.235312347
1359,0,3,43,0,0,-1,9,0,-1,1,3.846153846,0.191062551,0.305814306,0.45863825,-1.579085055
1360,0,1,34,0,0,-1,9,0,-1,1.875,3.923076923,0.19117827,0.305999526,0.579495104,-0.602101839
1361,0,2,36,1,0,-1,10,0,-1,2,2.846153846,-0.866591971,-1.387065238,-1.112500849,-0.462532808
1362,0,3,49,0,0,-1,4,0,-1,3.375,2.846153846,-0.757732544,-1.212825075,-1.112500849,1.072726533
1363,0,3,52,0,0,-1,19,0,-1,3,4.153846154,0.575562216,0.921243641,0.942065666,0.65401944
1364,0,1,35,0,0,-1,15,0,-1,3.75,3.538461538,-0.184902964,-0.295955285,-0.024789165,1.491433626
1365,0,3,42,0,0,-1,10,0,-1,1.625,2.615384615,-1.048240831,-1.677812012,-1.47507141,-0.881239901
1366,0, ,35,0,0,-1,11,0,-1,1.25,4.615384615,0.892020113,1.427765468,1.667206788,-1.299946994
1367,0,1,25,0,0,-1,11,0,-1,2.375,3.384615385,-0.424090627,-0.678798542,-0.266502872,-0.043825715
1368,0,3,50,0,0,-1,5,0,-1,2.625,3.923076923,0.327724684,0.524555421,0.579495104,0.235312347
1369,0,1,46,0,0,-1,14,0,-1,1.75,4,0.370511157,0.593039358,0.700351958,-0.74167087
1370,0,2,28,0,0,-1,9,0,-1,2,3.692307692,-0.090795866,-0.145327668,0.216924543,-0.462532808
1371,0,2,51,0,0,-1,5,0,-1,1,4.230769231,0.643951142,1.030706808,1.062922519,-1.579085055
1372,0,3,57,1,0,-1,5,0,-1,1.75,3,-0.533528649,-0.853964804,-0.870787141,-0.74167087
1373,0,3,64,0,0,-1,4,0,-1,2.285714286,3.153846154,-0.322027973,-0.515437279,-0.629073434,-0.14351788
1374,0,3,50,0,0,-1,8,0,-1,2,3.307692308,-0.287659932,-0.460427866,-0.387359726,-0.462532808
1375,0,3,32,0,0,-1,8,0,-1,3.25,2.846153846,-0.902813109,-1.445040714,-1.112500849,0.933157502
1376,0,3,60,1,0,-1,12,0,-1,3.125,4.153846154,0.645919958,1.03385809,0.942065666,0.793588471
1377,0,3,68,0,0,-1,5,0,-1,1.75,3.307692308,-0.134045216,-0.214552484,-0.387359726,-0.74167087
1378,0,3,45,1,0,-1,20,0,-1,3.375,3.923076923,0.287138464,0.459593206,0.579495104,1.072726533
1379,0,3,38,0,0,-1,5,0,-1,3.125,3.384615385,-0.313146665,-0.501221877,-0.266502872,0.793588471
1380,0,3,44,0,0,-1,12,0,-1,2.875,3.692307692,0.045750548,0.073228228,0.216924543,0.514450409
1381,0,3,27,1,0,-1,9,0,-1,3.25,2.923076923,-0.866476252,-1.386880019,-0.991643995,0.933157502
1382,0,3,56,0,0,-1,10,0,-1,2.25,3.153846154,-0.39030118,-0.624715227,-0.629073434,-0.183394746
1383,0,1,33,1,0,-1,10,0,-1,1.75,3.153846154,-0.584502116,-0.935552825,-0.629073434,-0.74167087
1384,0,3,34,0,0,-1,9,0,-1,3,3.615384615,-0.116514038,-0.186492118,0.096067689,0.65401944
1385,0,1,50,1,0,-1,11,0,-1,3.375,5.076923077,1.483655372,2.374735587,2.392347911,1.072726533
1386,0,1,34,0,0,-1,12,0,-1,3,3.916666667,0.184768013,0.295739283,0.5694237,0.65401944
1387,0,1,37,1,0,-1,10,0,-1,2.375,2.538461538,-1.165750128,-1.865897139,-1.595928264,-0.043825715
1388,0,3,36,1,0,-1,20,0,-1,3.25,4,0.287254183,0.459778425,0.700351958,0.933157502
1389,0,3,29,1,0,-1,6,0,-1,1.25,3,-0.772484873,-1.236437621,-0.870787141,-1.299946994
1391,0,3,66,0,1,0, ,0, ,2.714285714,4.846153846,1.387348021,2.220586248,2.02977735,0.335004512
1392,0,2,53,1,0,-1,7,0,-1,2.125,3.923076923,0.355411671,0.568871153,0.579495104,-0.322963777
1393,0,3,36,0,0,-1,15,0,-1,3.125,3,-0.714830352,-1.144155918,-0.870787141,0.793588471
1394,0,1,55,0,0,-1,11,0,-1,1,3.538461538,-0.014219947,-0.022760416,-0.024789165,-1.579085055
1395,0,1,47,0,0,-1,9,0,-1,3,2.846153846,-0.774800846,-1.240144562,-1.112500849,0.65401944
1396,0,3,30,0,0,-1,12,0,-1,3.25,4.384615385,0.618580128,0.990098018,1.304636227,0.933157502
1397,0,3,24,0,0,-1,9,0,-1,3.25,4.153846154,0.336605992,0.538770824,0.942065666,0.933157502
1398,0,3,60,0,0,-1,9,0,-1,1.25,3.538461538,0.028450808,0.045538301,-0.024789165,-1.299946994
1399,0,3,37,0,0,-1,11,0,-1,3.5,3.538461538,-0.167834662,-0.268635798,-0.024789165,1.212295564
1400,0,3,79,1,0,-1,16,0,-1,2.375,4.153846154,0.808068824,1.293393216,0.942065666,-0.043825715
1401,0,3,64,0,0,-1,5,0,-1,1,3.153846154,-0.322027973,-0.515437279,-0.629073434,-1.579085055
1402,0,1,61,0,0,-1,8,0,-1,2.625,3,-0.50147658,-0.802662332,-0.870787141,0.235312347
1403,0,3,57,1,0,-1,10,0,-1,1,2.307692308,-1.225836341,-1.962071002,-1.958498826,-1.579085055
1404,0,1,54,0,0,-1,15,0,-1,2,3.692307692,0.131092056,0.209825662,0.216924543,-0.462532808
1405,0,3,51,0,0,-1,8,0,-1,2.5,3.769230769,0.182412681,0.291969343,0.337781397,0.095743316
1406,0,1,51,1,0,-1,6,0,-1,2.857142857,2.923076923,-0.661656631,-1.059046176,-0.991643995,0.494511976
1407,0,3,59,0,0,-1,6,0,-1,2.625,3.076923077,-0.441621805,-0.706858908,-0.749930288,0.235312347
1408,0,3,26,0,0,-1,9,0,-1,2,3.153846154,-0.646325706,-1.034507531,-0.629073434,-0.462532808
1409,0,1,25,0,0,-1,18,0,-1,3.25,4.538461538,0.729755527,1.168045122,1.546349935,0.933157502
1410,0,1,64,0,0,-1,4,0,-1,1,3.230769231,-0.245104897,-0.392314368,-0.50821658,-1.579085055
1411,0,3,58,0,0,-1,5,0,-1,2.25,4.153846154,0.626767121,1.003202102,0.942065666,-0.183394746
1412,0,3,55,0,0,-1,15,0,-1,2.875,3.230769231,-0.321912254,-0.51525206,-0.50821658,0.514450409
1413,0,3,52,0,0,-1,9,0,-1,3,3.461538462,-0.116745476,-0.186862557,-0.145646019,0.65401944
1414,0,3,27,1,0,-1,4,0,-1,2.375,4.461538462,0.671985287,1.0755782,1.425493081,-0.043825715
1415,0,3,52,0,0,-1,10,0,-1,2.25,3.153846154,-0.424437784,-0.679354201,-0.629073434,-0.183394746
1416,0,1,61,1,0,-1,10,0,-1,1,4,0.500607955,0.801272012,0.700351958,-1.579085055
1417,0,3,48,1,0,-1,8,0,-1,2.5,2.923076923,-0.687259084,-1.100025406,-0.991643995,0.095743316
1418,0,1,37,0,0,-1,7,0,-1,2.25,3.384615385,-0.321680816,-0.51488162,-0.266502872,-0.183394746
1419,0,3,66,0,0,-1,10,0,-1,3.125,2.692307692,-0.766498133,-1.226855258,-1.354214557,0.793588471
1420,0,3,31,0,0,-1,11,0,-1,3.125,4,0.242498894,0.388143206,0.700351958,0.793588471
1421,0,1,50,0,0,-1,13,0,-1,2.875,4.307692308,0.712340068,1.140169976,1.183779373,0.514450409
1422,0,1,53,0,0,-1,5,0,-1,1.714285714,4.307692308,0.737942521,1.181149206,1.183779373,-0.781547736
1423,0,1,42,0,0,-1,21,0,-1,2.375,4.230769231,0.567143784,0.907769117,1.062922519,-0.043825715
1424,0,3,35,0,0,-1,6,0,-1,1.625,3.307692308,-0.415672195,-0.665324018,-0.387359726,-0.881239901
1425,0,1,30,0,0,-1,13,0,-1,2.375,3.692307692,-0.073727565,-0.118008181,0.216924543,-0.043825715
1426,0,1,53,0,0,-1,8,0,-1,2,4.076923077,0.50717329,0.811780474,0.821208812,-0.462532808
1427,0,1,64,1,0,-1,7,0,-1,3,3.230769231,-0.243020362,-0.388977867,-0.50821658,0.65401944
